department,death_year,age_in_years,total_deaths
39,2021,26,1
39,2021,28,2
39,2021,29,3
39,2021,30,2
39,2021,31,2
39,2021,33,3
39,2021,34,1
39,2021,35,1
39,2021,37,3
39,2021,39,2
39,2021,40,6
39,2021,41,4
39,2021,42,3
39,2021,43,4
39,2021,44,4
39,2021,45,7
39,2021,46,1
39,2021,47,2
39,2021,48,10
39,2021,49,7
39,2021,50,9
39,2021,51,7
39,2021,52,13
39,2021,53,12
39,2021,54,14
39,2021,55,9
39,2021,56,12
39,2021,57,13
39,2021,58,13
39,2021,59,18
39,2021,60,14
39,2021,61,13
39,2021,62,18
39,2021,63,22
39,2021,64,22
39,2021,65,22
39,2021,66,37
39,2021,67,34
39,2021,68,21
39,2021,69,26
39,2021,70,36
39,2021,71,40
39,2021,72,36
39,2021,73,47
39,2021,74,56
39,2021,75,37
39,2021,76,39
39,2021,77,55
39,2021,78,49
39,2021,79,55
39,2021,80,46
39,2021,81,67
39,2021,82,69
39,2021,83,85
39,2021,84,82
39,2021,85,109
39,2021,86,105
39,2021,87,90
39,2021,88,138
39,2021,89,122
39,2021,90,115
39,2021,91,112
39,2021,92,102
39,2021,93,97
39,2021,94,97
39,2021,95,90
39,2021,96,62
39,2021,97,47
39,2021,98,59
39,2021,99,33
39,2021,100,32
39,2021,101,13
39,2021,102,3
39,2021,103,5
39,2021,104,3
39,2021,105,3
39,2021,107,1
39,2022,0,2
39,2022,1,1
39,2022,4,1
39,2022,12,1
39,2022,15,1
39,2022,16,1
39,2022,17,3
39,2022,18,3
39,2022,19,2
39,2022,20,1
39,2022,21,2
39,2022,22,1
39,2022,23,2
39,2022,24,1
39,2022,25,1
39,2022,26,1
39,2022,29,2
39,2022,30,1
39,2022,31,2
39,2022,32,1
39,2022,34,2
39,2022,35,4
39,2022,36,2
39,2022,37,1
39,2022,38,3
39,2022,40,6
39,2022,41,1
39,2022,42,10
39,2022,43,4
39,2022,44,6
39,2022,45,2
39,2022,46,2
39,2022,47,5
39,2022,48,7
39,2022,49,9
39,2022,50,7
39,2022,51,3
39,2022,52,11
39,2022,53,15
39,2022,54,14
39,2022,55,14
39,2022,56,10
39,2022,57,10
39,2022,58,13
39,2022,59,16
39,2022,60,18
39,2022,61,19
39,2022,62,16
39,2022,63,29
39,2022,64,18
39,2022,65,12
39,2022,66,17
39,2022,67,23
39,2022,68,29
39,2022,69,39
39,2022,70,39
39,2022,71,35
39,2022,72,42
39,2022,73,56
39,2022,74,47
39,2022,75,45
39,2022,76,46
39,2022,77,46
39,2022,78,46
39,2022,79,59
39,2022,80,62
39,2022,81,46
39,2022,82,66
39,2022,83,67
39,2022,84,84
39,2022,85,77
39,2022,86,97
39,2022,87,96
39,2022,88,135
39,2022,89,105
39,2022,90,117
39,2022,91,116
39,2022,92,122
39,2022,93,101
39,2022,94,83
39,2022,95,70
39,2022,96,65
39,2022,97,71
39,2022,98,35
39,2022,99,37
39,2022,100,23
39,2022,101,17
39,2022,102,7
39,2022,103,3
39,2022,105,3
39,2022,106,1
39,2022,107,1
39,2022,109,1
39,2022,110,1
39,2023,0,1
39,2023,4,1
39,2023,15,1
39,2023,18,2
39,2023,19,2
39,2023,21,3
39,2023,24,1
39,2023,26,4
39,2023,27,1
39,2023,28,1
39,2023,29,1
39,2023,30,3
39,2023,31,3
39,2023,32,3
39,2023,33,2
39,2023,34,1
39,2023,35,4
39,2023,36,2
39,2023,37,1
39,2023,38,3
39,2023,39,7
39,2023,40,2
39,2023,41,5
39,2023,42,3
39,2023,43,3
39,2023,44,5
39,2023,45,3
39,2023,46,5
39,2023,47,5
39,2023,48,5
39,2023,49,7
39,2023,50,12
39,2023,51,9
39,2023,52,13
39,2023,53,10
39,2023,54,14
39,2023,55,15
39,2023,56,15
39,2023,57,16
39,2023,58,11
39,2023,59,13
39,2023,60,21
39,2023,61,17
39,2023,62,28
39,2023,63,18
39,2023,64,25
39,2023,65,24
39,2023,66,22
39,2023,67,33
39,2023,68,29
39,2023,69,34
39,2023,70,28
39,2023,71,37
39,2023,72,38
39,2023,73,46
39,2023,74,33
39,2023,75,50
39,2023,76,38
39,2023,77,54
39,2023,78,35
39,2023,79,60
39,2023,80,47
39,2023,81,65
39,2023,82,56
39,2023,83,69
39,2023,84,86
39,2023,85,80
39,2023,86,69
39,2023,87,107
39,2023,88,92
39,2023,89,123
39,2023,90,106
39,2023,91,122
39,2023,92,108
39,2023,93,98
39,2023,94,111
39,2023,95,76
39,2023,96,66
39,2023,97,69
39,2023,98,37
39,2023,99,27
39,2023,100,18
39,2023,101,20
39,2023,102,8
39,2023,103,12
39,2023,104,2
39,2023,108,1
39,2024,8,1
39,2024,24,1
39,2024,25,1
39,2024,29,1
39,2024,36,1
39,2024,48,1
39,2024,49,2
39,2024,51,1
39,2024,52,2
39,2024,56,1
39,2024,57,1
39,2024,58,2
39,2024,60,2
39,2024,61,2
39,2024,62,3
39,2024,63,2
39,2024,64,1
39,2024,65,3
39,2024,66,6
39,2024,67,1
39,2024,68,1
39,2024,69,3
39,2024,70,1
39,2024,71,5
39,2024,72,2
39,2024,73,3
39,2024,74,4
39,2024,75,6
39,2024,76,5
39,2024,77,4
39,2024,78,7
39,2024,79,5
39,2024,80,5
39,2024,81,5
39,2024,82,7
39,2024,83,6
39,2024,84,11
39,2024,85,13
39,2024,86,10
39,2024,87,6
39,2024,88,4
39,2024,89,8
39,2024,90,14
39,2024,91,9
39,2024,92,12
39,2024,93,6
39,2024,94,8
39,2024,95,7
39,2024,96,7
39,2024,97,7
39,2024,98,6
39,2024,99,3
39,2024,100,2
39,2024,101,2
40,2010,0,6
40,2010,1,3
40,2010,2,3
40,2010,3,1
40,2010,4,2
40,2010,5,1
40,2010,11,1
40,2010,15,1
40,2010,16,1
40,2010,17,2
40,2010,18,1
40,2010,19,3
40,2010,20,2
40,2010,21,1
40,2010,22,3
40,2010,24,2
40,2010,25,4
40,2010,26,4
40,2010,27,2
40,2010,28,1
40,2010,29,1
40,2010,30,3
40,2010,31,6
40,2010,32,2
40,2010,33,2
40,2010,34,2
40,2010,35,5
40,2010,36,8
40,2010,37,2
40,2010,38,8
40,2010,39,3
40,2010,40,7
40,2010,41,5
40,2010,42,6
40,2010,43,8
40,2010,44,13
40,2010,45,9
40,2010,46,15
40,2010,47,8
40,2010,48,14
40,2010,49,12
40,2010,50,13
40,2010,51,17
40,2010,52,21
40,2010,53,22
40,2010,54,30
40,2010,55,21
40,2010,56,24
40,2010,57,25
40,2010,58,31
40,2010,59,24
40,2010,60,39
40,2010,61,33
40,2010,62,36
40,2010,63,42
40,2010,64,23
40,2010,65,31
40,2010,66,47
40,2010,67,15
40,2010,68,25
40,2010,69,32
40,2010,70,36
40,2010,71,47
40,2010,72,46
40,2010,73,42
40,2010,74,57
40,2010,75,60
40,2010,76,69
40,2010,77,83
40,2010,78,94
40,2010,79,95
40,2010,80,106
40,2010,81,90
40,2010,82,142
40,2010,83,145
40,2010,84,155
40,2010,85,153
40,2010,86,147
40,2010,87,163
40,2010,88,190
40,2010,89,147
40,2010,90,149
40,2010,91,76
40,2010,92,73
40,2010,93,66
40,2010,94,51
40,2010,95,76
40,2010,96,66
40,2010,97,65
40,2010,98,39
40,2010,99,31
40,2010,100,22
40,2010,101,20
40,2010,102,13
40,2010,103,5
40,2010,104,2
40,2010,105,1
40,2010,106,1
40,2010,107,1
40,2010,109,1
40,2011,1,1
40,2011,2,1
40,2011,7,1
40,2011,14,1
40,2011,16,2
40,2011,17,1
40,2011,18,1
40,2011,19,2
40,2011,20,4
40,2011,21,1
40,2011,22,5
40,2011,23,4
40,2011,24,2
40,2011,25,3
40,2011,26,1
40,2011,28,5
40,2011,29,2
40,2011,30,5
40,2011,31,2
40,2011,32,3
40,2011,33,1
40,2011,34,1
40,2011,35,4
40,2011,36,6
40,2011,37,3
40,2011,38,6
40,2011,39,3
40,2011,40,4
40,2011,41,9
40,2011,42,8
40,2011,43,5
40,2011,44,11
40,2011,45,9
40,2011,46,12
40,2011,47,8
40,2011,48,16
40,2011,49,17
40,2011,50,11
40,2011,51,14
40,2011,52,25
40,2011,53,20
40,2011,54,23
40,2011,55,23
40,2011,56,28
40,2011,57,29
40,2011,58,25
40,2011,59,35
40,2011,60,21
40,2011,61,33
40,2011,62,40
40,2011,63,38
40,2011,64,43
40,2011,65,35
40,2011,66,30
40,2011,67,28
40,2011,68,30
40,2011,69,33
40,2011,70,37
40,2011,71,34
40,2011,72,48
40,2011,73,39
40,2011,74,57
40,2011,75,64
40,2011,76,58
40,2011,77,73
40,2011,78,96
40,2011,79,85
40,2011,80,124
40,2011,81,104
40,2011,82,105
40,2011,83,131
40,2011,84,140
40,2011,85,130
40,2011,86,154
40,2011,87,148
40,2011,88,149
40,2011,89,168
40,2011,90,175
40,2011,91,122
40,2011,92,65
40,2011,93,71
40,2011,94,52
40,2011,95,34
40,2011,96,72
40,2011,97,60
40,2011,98,44
40,2011,99,28
40,2011,100,17
40,2011,101,16
40,2011,102,11
40,2011,103,8
40,2011,104,7
40,2011,105,2
40,2011,106,1
40,2012,0,2
40,2012,1,1
40,2012,7,2
40,2012,15,2
40,2012,18,2
40,2012,19,2
40,2012,20,2
40,2012,21,3
40,2012,22,3
40,2012,23,1
40,2012,24,1
40,2012,28,3
40,2012,29,3
40,2012,30,4
40,2012,31,2
40,2012,32,3
40,2012,33,1
40,2012,34,1
40,2012,35,5
40,2012,36,1
40,2012,37,4
40,2012,38,3
40,2012,39,5
40,2012,40,5
40,2012,41,5
40,2012,42,9
40,2012,43,11
40,2012,44,10
40,2012,45,11
40,2012,46,14
40,2012,47,11
40,2012,48,16
40,2012,49,10
40,2012,50,14
40,2012,51,13
40,2012,52,14
40,2012,53,23
40,2012,54,18
40,2012,55,28
40,2012,56,18
40,2012,57,24
40,2012,58,21
40,2012,59,29
40,2012,60,34
40,2012,61,25
40,2012,62,39
40,2012,63,36
40,2012,64,46
40,2012,65,36
40,2012,66,27
40,2012,67,30
40,2012,68,37
40,2012,69,31
40,2012,70,55
40,2012,71,30
40,2012,72,35
40,2012,73,46
40,2012,74,54
40,2012,75,63
40,2012,76,58
40,2012,77,71
40,2012,78,85
40,2012,79,86
40,2012,80,101
40,2012,81,105
40,2012,82,122
40,2012,83,136
40,2012,84,147
40,2012,85,162
40,2012,86,143
40,2012,87,188
40,2012,88,165
40,2012,89,177
40,2012,90,165
40,2012,91,174
40,2012,92,143
40,2012,93,80
40,2012,94,72
40,2012,95,32
40,2012,96,37
40,2012,97,57
40,2012,98,45
40,2012,99,41
40,2012,100,27
40,2012,101,24
40,2012,102,10
40,2012,103,15
40,2012,104,4
40,2012,105,5
40,2012,106,4
40,2012,107,2
40,2013,0,2
40,2013,1,1
40,2013,3,1
40,2013,5,1
40,2013,9,1
40,2013,12,2
40,2013,15,1
40,2013,16,3
40,2013,18,1
40,2013,19,1
40,2013,20,3
40,2013,22,3
40,2013,23,1
40,2013,24,1
40,2013,26,2
40,2013,27,3
40,2013,28,4
40,2013,29,4
40,2013,30,2
40,2013,31,2
40,2013,32,4
40,2013,33,1
40,2013,34,4
40,2013,35,6
40,2013,36,3
40,2013,37,8
40,2013,38,2
40,2013,39,2
40,2013,40,10
40,2013,41,10
40,2013,42,6
40,2013,43,8
40,2013,44,8
40,2013,45,11
40,2013,46,13
40,2013,47,10
40,2013,48,8
40,2013,49,13
40,2013,50,27
40,2013,51,17
40,2013,52,14
40,2013,53,16
40,2013,54,22
40,2013,55,24
40,2013,56,23
40,2013,57,22
40,2013,58,23
40,2013,59,34
40,2013,60,29
40,2013,61,32
40,2013,62,36
40,2013,63,35
40,2013,64,31
40,2013,65,53
40,2013,66,39
40,2013,67,32
40,2013,68,33
40,2013,69,36
40,2013,70,45
40,2013,71,47
40,2013,72,41
40,2013,73,53
40,2013,74,51
40,2013,75,53
40,2013,76,59
40,2013,77,69
40,2013,78,91
40,2013,79,89
40,2013,80,104
40,2013,81,94
40,2013,82,128
40,2013,83,135
40,2013,84,137
40,2013,85,144
40,2013,86,168
40,2013,87,140
40,2013,88,156
40,2013,89,178
40,2013,90,157
40,2013,91,150
40,2013,92,181
40,2013,93,115
40,2013,94,62
40,2013,95,62
40,2013,96,53
40,2013,97,35
40,2013,98,53
40,2013,99,39
40,2013,100,17
40,2013,101,22
40,2013,102,11
40,2013,103,8
40,2013,104,4
40,2013,105,3
40,2013,106,3
40,2013,107,1
40,2013,109,1
40,2014,0,3
40,2014,1,1
40,2014,2,1
40,2014,3,1
40,2014,12,1
40,2014,14,1
40,2014,17,1
40,2014,18,1
40,2014,19,5
40,2014,21,1
40,2014,22,1
40,2014,23,1
40,2014,24,2
40,2014,26,2
40,2014,27,3
40,2014,28,1
40,2014,29,3
40,2014,30,2
40,2014,31,1
40,2014,32,3
40,2014,33,4
40,2014,34,5
40,2014,35,1
40,2014,36,1
40,2014,37,5
40,2014,38,8
40,2014,39,5
40,2014,40,6
40,2014,41,8
40,2014,42,13
40,2014,43,10
40,2014,44,10
40,2014,45,9
40,2014,46,6
40,2014,47,13
40,2014,48,7
40,2014,49,17
40,2014,50,14
40,2014,51,16
40,2014,52,21
40,2014,53,17
40,2014,54,13
40,2014,55,25
40,2014,56,24
40,2014,57,27
40,2014,58,31
40,2014,59,24
40,2014,60,29
40,2014,61,39
40,2014,62,21
40,2014,63,45
40,2014,64,50
40,2014,65,41
40,2014,66,43
40,2014,67,46
40,2014,68,42
40,2014,69,50
40,2014,70,35
40,2014,71,45
40,2014,72,36
40,2014,73,36
40,2014,74,43
40,2014,75,55
40,2014,76,68
40,2014,77,74
40,2014,78,55
40,2014,79,88
40,2014,80,98
40,2014,81,114
40,2014,82,114
40,2014,83,126
40,2014,84,135
40,2014,85,135
40,2014,86,167
40,2014,87,166
40,2014,88,149
40,2014,89,188
40,2014,90,154
40,2014,91,175
40,2014,92,148
40,2014,93,135
40,2014,94,94
40,2014,95,63
40,2014,96,54
40,2014,97,26
40,2014,98,19
40,2014,99,34
40,2014,100,35
40,2014,101,14
40,2014,102,18
40,2014,103,7
40,2014,104,3
40,2014,105,4
40,2014,106,1
40,2014,108,1
40,2015,0,4
40,2015,2,1
40,2015,5,1
40,2015,7,1
40,2015,14,1
40,2015,16,1
40,2015,17,2
40,2015,18,3
40,2015,19,3
40,2015,20,3
40,2015,21,1
40,2015,22,2
40,2015,23,1
40,2015,25,1
40,2015,26,1
40,2015,27,1
40,2015,28,1
40,2015,29,4
40,2015,30,4
40,2015,31,4
40,2015,32,4
40,2015,33,2
40,2015,34,4
40,2015,35,4
40,2015,36,7
40,2015,37,4
40,2015,38,4
40,2015,39,7
40,2015,40,3
40,2015,41,4
40,2015,42,3
40,2015,43,7
40,2015,44,10
40,2015,45,9
40,2015,46,9
40,2015,47,12
40,2015,48,8
40,2015,49,8
40,2015,50,17
40,2015,51,18
40,2015,52,19
40,2015,53,23
40,2015,54,23
40,2015,55,20
40,2015,56,24
40,2015,57,24
40,2015,58,25
40,2015,59,22
40,2015,60,37
40,2015,61,29
40,2015,62,40
40,2015,63,33
40,2015,64,53
40,2015,65,44
40,2015,66,44
40,2015,67,57
40,2015,68,51
40,2015,69,47
40,2015,70,40
40,2015,71,43
40,2015,72,62
40,2015,73,43
40,2015,74,56
40,2015,75,43
40,2015,76,55
40,2015,77,74
40,2015,78,90
40,2015,79,88
40,2015,80,82
40,2015,81,104
40,2015,82,128
40,2015,83,121
40,2015,84,146
40,2015,85,150
40,2015,86,157
40,2015,87,181
40,2015,88,151
40,2015,89,189
40,2015,90,177
40,2015,91,166
40,2015,92,163
40,2015,93,152
40,2015,94,132
40,2015,95,104
40,2015,96,61
40,2015,97,42
40,2015,98,24
40,2015,99,26
40,2015,100,26
40,2015,101,20
40,2015,102,18
40,2015,103,5
40,2015,104,3
40,2015,105,3
40,2015,106,1
40,2015,107,1
40,2016,0,3
40,2016,1,3
40,2016,16,1
40,2016,17,4
40,2016,19,1
40,2016,20,1
40,2016,21,1
40,2016,22,1
40,2016,26,4
40,2016,27,3
40,2016,28,2
40,2016,29,2
40,2016,30,1
40,2016,31,6
40,2016,32,1
40,2016,34,2
40,2016,35,4
40,2016,36,6
40,2016,37,5
40,2016,38,2
40,2016,39,5
40,2016,40,2
40,2016,41,5
40,2016,42,4
40,2016,43,5
40,2016,44,11
40,2016,45,10
40,2016,46,8
40,2016,47,12
40,2016,48,8
40,2016,49,15
40,2016,50,11
40,2016,51,9
40,2016,52,15
40,2016,53,22
40,2016,54,13
40,2016,55,22
40,2016,56,29
40,2016,57,22
40,2016,58,26
40,2016,59,23
40,2016,60,42
40,2016,61,37
40,2016,62,41
40,2016,63,41
40,2016,64,46
40,2016,65,38
40,2016,66,57
40,2016,67,44
40,2016,68,44
40,2016,69,61
40,2016,70,43
40,2016,71,37
40,2016,72,48
40,2016,73,46
40,2016,74,49
40,2016,75,32
40,2016,76,59
40,2016,77,55
40,2016,78,87
40,2016,79,78
40,2016,80,94
40,2016,81,112
40,2016,82,127
40,2016,83,137
40,2016,84,130
40,2016,85,165
40,2016,86,183
40,2016,87,185
40,2016,88,167
40,2016,89,182
40,2016,90,159
40,2016,91,164
40,2016,92,152
40,2016,93,150
40,2016,94,131
40,2016,95,101
40,2016,96,92
40,2016,97,37
40,2016,98,45
40,2016,99,20
40,2016,100,15
40,2016,101,15
40,2016,102,16
40,2016,103,9
40,2016,104,9
40,2016,106,2
40,2016,107,1
40,2016,108,1
40,2017,0,3
40,2017,1,2
40,2017,4,1
40,2017,5,1
40,2017,7,1
40,2017,12,1
40,2017,13,1
40,2017,15,1
40,2017,18,2
40,2017,20,2
40,2017,21,6
40,2017,22,4
40,2017,23,1
40,2017,24,1
40,2017,25,2
40,2017,26,2
40,2017,27,1
40,2017,28,2
40,2017,30,2
40,2017,31,4
40,2017,32,1
40,2017,33,1
40,2017,34,1
40,2017,35,3
40,2017,36,2
40,2017,37,1
40,2017,38,1
40,2017,39,4
40,2017,40,3
40,2017,41,2
40,2017,42,9
40,2017,43,10
40,2017,44,6
40,2017,45,13
40,2017,46,7
40,2017,47,11
40,2017,48,12
40,2017,49,13
40,2017,50,9
40,2017,51,19
40,2017,52,13
40,2017,53,21
40,2017,54,17
40,2017,55,20
40,2017,56,24
40,2017,57,20
40,2017,58,19
40,2017,59,24
40,2017,60,28
40,2017,61,38
40,2017,62,35
40,2017,63,38
40,2017,64,41
40,2017,65,49
40,2017,66,49
40,2017,67,57
40,2017,68,50
40,2017,69,52
40,2017,70,59
40,2017,71,48
40,2017,72,67
40,2017,73,62
40,2017,74,56
40,2017,75,52
40,2017,76,56
40,2017,77,66
40,2017,78,82
40,2017,79,89
40,2017,80,97
40,2017,81,106
40,2017,82,117
40,2017,83,122
40,2017,84,142
40,2017,85,175
40,2017,86,144
40,2017,87,185
40,2017,88,178
40,2017,89,174
40,2017,90,195
40,2017,91,163
40,2017,92,168
40,2017,93,132
40,2017,94,137
40,2017,95,112
40,2017,96,105
40,2017,97,73
40,2017,98,39
40,2017,99,26
40,2017,100,17
40,2017,101,10
40,2017,102,13
40,2017,103,8
40,2017,104,6
40,2017,105,4
40,2017,108,1
40,2017,110,1
40,2018,0,1
40,2018,1,1
40,2018,3,1
40,2018,8,1
40,2018,14,1
40,2018,17,3
40,2018,19,1
40,2018,20,2
40,2018,21,4
40,2018,22,1
40,2018,23,1
40,2018,24,1
40,2018,25,2
40,2018,27,2
40,2018,28,3
40,2018,29,3
40,2018,30,1
40,2018,31,1
40,2018,32,2
40,2018,33,1
40,2018,34,3
40,2018,35,3
40,2018,36,4
40,2018,37,3
40,2018,38,1
40,2018,39,5
40,2018,40,7
40,2018,41,8
40,2018,42,5
40,2018,43,3
40,2018,44,4
40,2018,45,6
40,2018,46,12
40,2018,47,15
40,2018,48,8
40,2018,49,17
40,2018,50,13
40,2018,51,17
40,2018,52,19
40,2018,53,22
40,2018,54,23
40,2018,55,23
40,2018,56,19
40,2018,57,24
40,2018,58,26
40,2018,59,32
40,2018,60,31
40,2018,61,36
40,2018,62,40
40,2018,63,36
40,2018,64,37
40,2018,65,50
40,2018,66,41
40,2018,67,53
40,2018,68,55
40,2018,69,62
40,2018,70,57
40,2018,71,60
40,2018,72,58
40,2018,73,58
40,2018,74,37
40,2018,75,66
40,2018,76,56
40,2018,77,52
40,2018,78,68
40,2018,79,82
40,2018,80,70
40,2018,81,103
40,2018,82,120
40,2018,83,127
40,2018,84,150
40,2018,85,150
40,2018,86,150
40,2018,87,192
40,2018,88,179
40,2018,89,177
40,2018,90,156
40,2018,91,181
40,2018,92,195
40,2018,93,130
40,2018,94,127
40,2018,95,117
40,2018,96,109
40,2018,97,93
40,2018,98,57
40,2018,99,25
40,2018,100,24
40,2018,101,16
40,2018,102,8
40,2018,103,5
40,2018,104,13
40,2018,105,6
40,2018,107,1
40,2019,0,4
40,2019,4,1
40,2019,15,1
40,2019,16,2
40,2019,18,4
40,2019,19,1
40,2019,20,1
40,2019,21,2
40,2019,22,2
40,2019,23,1
40,2019,24,1
40,2019,25,1
40,2019,27,1
40,2019,28,2
40,2019,29,3
40,2019,30,3
40,2019,31,1
40,2019,33,1
40,2019,34,6
40,2019,35,2
40,2019,36,1
40,2019,37,2
40,2019,38,2
40,2019,39,4
40,2019,40,5
40,2019,41,4
40,2019,42,6
40,2019,43,3
40,2019,44,6
40,2019,45,4
40,2019,46,7
40,2019,47,16
40,2019,48,13
40,2019,49,6
40,2019,50,12
40,2019,51,14
40,2019,52,13
40,2019,53,18
40,2019,54,17
40,2019,55,26
40,2019,56,27
40,2019,57,20
40,2019,58,25
40,2019,59,25
40,2019,60,28
40,2019,61,37
40,2019,62,40
40,2019,63,43
40,2019,64,31
40,2019,65,44
40,2019,66,50
40,2019,67,54
40,2019,68,51
40,2019,69,70
40,2019,70,71
40,2019,71,60
40,2019,72,89
40,2019,73,58
40,2019,74,65
40,2019,75,67
40,2019,76,56
40,2019,77,55
40,2019,78,57
40,2019,79,88
40,2019,80,92
40,2019,81,100
40,2019,82,117
40,2019,83,139
40,2019,84,135
40,2019,85,126
40,2019,86,153
40,2019,87,153
40,2019,88,173
40,2019,89,185
40,2019,90,180
40,2019,91,152
40,2019,92,154
40,2019,93,158
40,2019,94,145
40,2019,95,128
40,2019,96,124
40,2019,97,77
40,2019,98,66
40,2019,99,44
40,2019,100,16
40,2019,101,10
40,2019,102,7
40,2019,103,6
40,2019,104,8
40,2019,105,4
40,2019,106,1
40,2019,107,1
40,2019,110,1
40,2020,0,9
40,2020,1,1
40,2020,5,1
40,2020,13,1
40,2020,14,1
40,2020,15,1
40,2020,17,2
40,2020,18,3
40,2020,20,2
40,2020,21,2
40,2020,22,2
40,2020,23,1
40,2020,24,2
40,2020,25,1
40,2020,26,1
40,2020,27,1
40,2020,28,2
40,2020,29,1
40,2020,30,3
40,2020,31,2
40,2020,32,2
40,2020,33,4
40,2020,34,3
40,2020,35,2
40,2020,36,5
40,2020,37,2
40,2020,38,5
40,2020,40,5
40,2020,41,6
40,2020,42,2
40,2020,43,1
40,2020,44,9
40,2020,45,9
40,2020,46,10
40,2020,47,10
40,2020,48,13
40,2020,49,16
40,2020,50,10
40,2020,51,12
40,2020,52,13
40,2020,53,12
40,2020,54,13
40,2020,55,22
40,2020,56,19
40,2020,57,27
40,2020,58,34
40,2020,59,21
40,2020,60,41
40,2020,61,32
40,2020,62,42
40,2020,63,34
40,2020,64,37
40,2020,65,42
40,2020,66,46
40,2020,67,35
40,2020,68,56
40,2020,69,52
40,2020,70,70
40,2020,71,66
40,2020,72,80
40,2020,73,78
40,2020,74,76
40,2020,75,51
40,2020,76,67
40,2020,77,47
40,2020,78,72
40,2020,79,61
40,2020,80,78
40,2020,81,100
40,2020,82,110
40,2020,83,125
40,2020,84,130
40,2020,85,151
40,2020,86,158
40,2020,87,192
40,2020,88,181
40,2020,89,173
40,2020,90,218
40,2020,91,191
40,2020,92,181
40,2020,93,147
40,2020,94,149
40,2020,95,145
40,2020,96,126
40,2020,97,89
40,2020,98,78
40,2020,99,60
40,2020,100,40
40,2020,101,13
40,2020,102,4
40,2020,103,7
40,2020,104,5
40,2020,105,7
40,2020,106,1
40,2020,107,4
40,2020,108,1
40,2020,109,1
40,2021,0,2
40,2021,1,1
40,2021,10,1
40,2021,13,1
40,2021,15,1
40,2021,16,1
40,2021,19,3
40,2021,20,2
40,2021,21,3
40,2021,22,1
40,2021,23,4
40,2021,24,1
40,2021,25,2
40,2021,26,1
40,2021,27,3
40,2021,28,1
40,2021,29,2
40,2021,31,2
40,2021,32,2
40,2021,33,1
40,2021,34,2
40,2021,35,6
40,2021,36,5
40,2021,37,3
40,2021,38,4
40,2021,39,11
40,2021,40,1
40,2021,41,5
40,2021,42,3
40,2021,43,7
40,2021,44,2
40,2021,45,8
40,2021,46,6
40,2021,47,7
40,2021,48,14
40,2021,49,19
40,2021,50,15
40,2021,51,16
40,2021,52,12
40,2021,53,13
40,2021,54,14
40,2021,55,19
40,2021,56,30
40,2021,57,24
40,2021,58,20
40,2021,59,37
40,2021,60,26
40,2021,61,29
40,2021,62,42
40,2021,63,45
40,2021,64,32
40,2021,65,43
40,2021,66,46
40,2021,67,67
40,2021,68,45
40,2021,69,66
40,2021,70,60
40,2021,71,65
40,2021,72,65
40,2021,73,79
40,2021,74,98
40,2021,75,64
40,2021,76,78
40,2021,77,82
40,2021,78,84
40,2021,79,93
40,2021,80,80
40,2021,81,103
40,2021,82,130
40,2021,83,135
40,2021,84,133
40,2021,85,150
40,2021,86,144
40,2021,87,150
40,2021,88,185
40,2021,89,185
40,2021,90,205
40,2021,91,192
40,2021,92,181
40,2021,93,189
40,2021,94,130
40,2021,95,113
40,2021,96,98
40,2021,97,86
40,2021,98,76
40,2021,99,51
40,2021,100,46
40,2021,101,28
40,2021,102,14
40,2021,103,5
40,2021,104,6
40,2021,105,2
40,2021,106,2
40,2021,107,1
40,2022,0,4
40,2022,13,1
40,2022,18,1
40,2022,20,1
40,2022,21,1
40,2022,22,2
40,2022,23,2
40,2022,24,1
40,2022,25,1
40,2022,26,3
40,2022,27,2
40,2022,28,1
40,2022,30,3
40,2022,31,3
40,2022,32,1
40,2022,33,1
40,2022,34,1
40,2022,35,3
40,2022,36,2
40,2022,37,1
40,2022,38,2
40,2022,39,5
40,2022,40,2
40,2022,41,6
40,2022,42,4
40,2022,43,4
40,2022,44,8
40,2022,45,12
40,2022,46,7
40,2022,47,8
40,2022,48,9
40,2022,49,9
40,2022,50,13
40,2022,51,15
40,2022,52,14
40,2022,53,11
40,2022,54,24
40,2022,55,21
40,2022,56,28
40,2022,57,33
40,2022,58,20
40,2022,59,26
40,2022,60,38
40,2022,61,32
40,2022,62,26
40,2022,63,38
40,2022,64,43
40,2022,65,40
40,2022,66,55
40,2022,67,55
40,2022,68,61
40,2022,69,54
40,2022,70,67
40,2022,71,68
40,2022,72,95
40,2022,73,61
40,2022,74,90
40,2022,75,106
40,2022,76,77
40,2022,77,97
40,2022,78,90
40,2022,79,89
40,2022,80,89
40,2022,81,128
40,2022,82,124
40,2022,83,130
40,2022,84,131
40,2022,85,161
40,2022,86,167
40,2022,87,158
40,2022,88,198
40,2022,89,225
40,2022,90,206
40,2022,91,204
40,2022,92,196
40,2022,93,170
40,2022,94,173
40,2022,95,145
40,2022,96,142
40,2022,97,101
40,2022,98,82
40,2022,99,79
40,2022,100,64
40,2022,101,24
40,2022,102,17
40,2022,103,5
40,2022,104,3
40,2022,105,2
40,2022,106,1
40,2022,107,2
40,2022,110,1
40,2022,111,1
40,2023,0,4
40,2023,1,1
40,2023,2,1
40,2023,7,1
40,2023,8,1
40,2023,12,1
40,2023,16,1
40,2023,17,1
40,2023,19,2
40,2023,21,1
40,2023,23,1
40,2023,25,1
40,2023,26,2
40,2023,27,2
